cefr_level,category,lemma,term,translation,article,aliases
C2,nouns,Arbeitsstätte,die Arbeitsstätte,workplace,die,
C2,nouns,Arbeitsunfähigkeit,die Arbeitsunfähigkeit,inability to work,die,
C2,nouns,Argwohn,der Argwohn,distrustfulness,der,
C2,nouns,Atemlufen,der Atemlufen,air,der,
C2,nouns,Atemschutz,der Atemschutz,respiratory protection,der,
C2,verbs,aufgedrücken,aufgedrücken,imprinted,,
C2,nouns,Aufwecken,der Aufwecken,waking,der,
C2,verbs,auserwählt,auserwählt,select,,
C2,nouns,Ausfluss,der Ausfluss,outflow rate,der,
C2,nouns,Auslandssemest,der Auslandssemest,term abroad,der,
C2,nouns,Ausnahmefall,der Ausnahmefall,exception,der,
C2,nouns,Ausraster,der Ausraster,temper tantrum,der,
C2,nouns,Ausreissen,der Ausreissen,avulsion,der,
C2,nouns,Ausrollen,der Ausrollen,coasting down,der,
C2,verbs,aussenden,aussenden,emit,,
C2,nouns,Ausstellungsstücke,die Ausstellungsstücke,exhibits,die,
C2,nouns,Bahnfahren,der Bahnfahren,train journey,der,
C2,nouns,Ballungszentren,der Ballungszentren,centres of …,der,
C2,nouns,Barbar,der Barbar,barbarian,der,
C2,nouns,Bauamt,der Bauamt,building authority,der,
C2,nouns,Baumstämmen,der Baumstämmen,tree trunks,der,
C2,verbs,bekiffen,bekiffen,stoned,,
C2,nouns,Bereitschaftspolizei,der Bereitschaftspolizei,riot police,der,
C2,nouns,Berufsstand,der Berufsstand,profession,der,
C2,verbs,beseeln,beseeln,animate,,
C2,nouns,Bettlaken,der Bettlaken,bed sheet,der,
C2,nouns,Bewerbungsunterlagen,der Bewerbungsunterlagen,application papers,der,
C2,nouns,Bezugspunkt,der Bezugspunkt,reference point,der,
C2,nouns,Blusen,der Blusen,blouses,der,
C2,nouns,Brechreiz,der Brechreiz,nausea,der,
C2,nouns,Buchdrucker,der Buchdrucker,printer,der,
C2,nouns,Bussi,der Bussi,friendly kiss,der,
C2,nouns,Bässen,der Bässen,basses,der,
C2,nouns,Bürgeramt,der Bürgeramt,citizens' support centre,der,
C2,nouns,Chardonnay,der Chardonnay,Chardonnay,der,
C2,nouns,Chateau,der Chateau,French manor house,der,
C2,nouns,Christenheit,die Christenheit,Christianity,die,
C2,nouns,Cremes,der Cremes,creams,der,
C2,nouns,Croissants,der Croissants,croissants,der,
C2,nouns,Damenmannschaft,die Damenmannschaft,woman team,die,
C2,nouns,Delawaren,der Delawaren,Delaware,der,
C2,nouns,Denkfabrik,die Denkfabrik,think tank,die,
C2,adverbs,didaktisch,didaktisch,didactic,,
C2,nouns,Dienstreisen,der Dienstreisen,missions,der,
C2,nouns,Disziplinarverfahren,der Disziplinarverfahren,disciplinary action,der,
C2,nouns,Docks,der Docks,docks,der,
C2,nouns,Dorfkirch,der Dorfkirch,village church,der,
C2,nouns,Dorfleben,der Dorfleben,village life,der,
C2,verbs,draufgehen,draufgehen,croak,,
C2,nouns,Dörfch,der Dörfch,hamlet,der,
C2,nouns,Eckball,der Eckball,corner kick,der,
C2,nouns,Eindrucksvoller,der Eindrucksvoller,more impressive,der,
C2,verbs,eingechecken,eingechecken,booked in,,
C2,verbs,eingeläuten,eingeläuten,rung in,,
C2,verbs,eingeschleppen,eingeschleppen,introduced,,
C2,nouns,Einreiseverbot,der Einreiseverbot,entry ban,der,
C2,nouns,Entgleisung,die Entgleisung,derailing,die,
C2,nouns,Entwicklungsstinden,der Entwicklungsstinden,stage of development,der,
C2,nouns,Erfolgsrezept,der Erfolgsrezept,recipe for success,der,
C2,adverbs,ergiebig,ergiebig,fruitfully,,
C2,nouns,Ermittlungsbehörden,der Ermittlungsbehörden,investigating authorities,der,
C2,verbs,ernstgenommen,ernstgenommen,taken seriously,,
C2,adverbs,ersatzweise,ersatzweise,by way of substition,,
C2,nouns,Erstarren,der Erstarren,initial setting,der,
C2,nouns,Erstklässler,der Erstklässler,child starting school,der,
C2,nouns,Eskimo,der Eskimo,Inuk,der,
C2,nouns,Fachberat,der Fachberat,specialist counsellor,der,
C2,nouns,Fachhandel,der Fachhandel,specialized trade,der,
C2,nouns,Fachhochschulreifen,der Fachhochschulreifen,polytechnic entrance qualification,der,
C2,nouns,Fahrersitz,der Fahrersitz,driver's seat,der,
C2,nouns,Fahrradtour,die Fahrradtour,bicycle tour,die,
C2,nouns,Faksimil,der Faksimil,facsimile,der,
C2,nouns,Falschaussage,die Falschaussage,false statement,die,
C2,nouns,Falschmeldungen,der Falschmeldungen,false reports,der,
C2,nouns,Familienfeier,der Familienfeier,family reunion,der,
C2,nouns,Familienfest,der Familienfest,family celebration,der,
C2,nouns,Familienkreis,der Familienkreis,family circle,der,
C2,nouns,Feindseligkeien,der Feindseligkeien,animosities,der,
C2,nouns,Felge,die Felge,rim of wheel,die,
C2,nouns,Finanzbranch,der Finanzbranch,financial sector,der,
C2,nouns,Firmung,die Firmung,Confirmation,die,
C2,nouns,Flügge,die Flügge,fully-fledged,die,
C2,nouns,Folgeschäden,der Folgeschäden,consequential losses,der,
C2,nouns,Folio,der Folio,folio,der,
C2,nouns,Formatieren,der Formatieren,formatting,der,
C2,nouns,Frauenklinik,die Frauenklinik,gynaecological hospital,die,
C2,nouns,Freiheitsstrafen,der Freiheitsstrafen,custodial sentences,der,
C2,nouns,Freilichtbühnen,der Freilichtbühnen,open-air theatre,der,
C2,nouns,Freisetzen,der Freisetzen,release,der,
C2,nouns,Frikadelle,die Frikadelle,meatballs,die,
C2,adjectives,frustriert,frustriert,frustrated,,
C2,adverbs,furchtlos,furchtlos,unafraid,,
C2,nouns,Färber,der Färber,dyer,der,
C2,nouns,Gebläse,die Gebläse,blower,die,
C2,verbs,bürsten,bürsten,brushed,,
C2,nouns,Frierpunken,der Frierpunken,freezing point,der,
C2,nouns,Gegenschliegen,der Gegenschliegen,counter-attack,der,
C2,nouns,Gehobener,der Gehobener,more sophisticated,der,
C2,verbs,meckern,meckern,bleated,,
C2,verbs,mustern,mustern,figured,,
C2,nouns,Generalvikar,der Generalvikar,vicar general,der,
C2,verbs,gepflücken,gepflücken,picked,,
C2,adverbs,geräuschlos,geräuschlos,noiseless,,
C2,nouns,Gesangbuch,der Gesangbuch,song book,der,
C2,nouns,Geschichtsschreiber,der Geschichtsschreiber,historical writer,der,
C2,nouns,Geschlechtsorgane,die Geschlechtsorgane,sexual organs,die,
C2,nouns,Geschäftsraum,das Geschäftsraum,business premises,das,
C2,adverbs,gesundheitsschädlich,gesundheitsschädlich,harmful to one's health,,
C2,verbs,tränken,tränken,imbibed,,
C2,verbs,zwungenermassen,zwungenermassen,compelled to,,
C2,nouns,Gilden,der Gilden,guilds,der,
C2,nouns,Gill,der Gill,gill,der,
C2,nouns,Glücksgefühl,der Glücksgefühl,feeling of happiness,der,
C2,nouns,Gockel,der Gockel,chanticleer,der,
C2,nouns,Golfclub,der Golfclub,golf club,der,
C2,nouns,Grundpfeiler,der Grundpfeiler,bread and butter,der,
C2,nouns,Grüppchen,das Grüppchen,covey,das,
C2,nouns,Gutshof,der Gutshof,manor house,der,
C2,nouns,Gynäkolog,der Gynäkolog,gynaecologists,der,
C2,nouns,Gänseblümchen,das Gänseblümchen,daisy,das,
C2,nouns,Güterzüge,die Güterzüge,goods trains,die,
C2,nouns,Haftrichter,der Haftrichter,examining magistrate,der,
C2,nouns,Halbschwester,der Halbschwester,half-sister,der,
C2,nouns,Halteverbot,der Halteverbot,stopping restriction,der,
C2,nouns,Hardcov,der Hardcov,hardcover edition,der,
C2,nouns,Harsch,der Harsch,frozen snow,der,
C2,nouns,Haselnüsse,die Haselnüsse,hazelnuts,die,
C2,nouns,Hauptstidten,der Hauptstidten,capitals,der,
C2,nouns,Hauptverwaltung,die Hauptverwaltung,principal place of business,die,
C2,nouns,Haushaltsführung,die Haushaltsführung,housekeeping,die,
C2,nouns,Haushaltsgerät,der Haushaltsgerät,household appliances,der,
C2,adverbs,heimtückisch,heimtückisch,insidiously,,
C2,verbs,herausgeschniten,herausgeschniten,excised,,
C2,verbs,hintergangen,hintergangen,sold down the river,,
C2,nouns,Homepages,der Homepages,home pages,der,
C2,nouns,Homogenität,die Homogenität,homogeneity,die,
C2,nouns,Hähne,die Hähne,cocks,die,
C2,adverbs,identifizierbar,identifizierbar,identifiable,,
C2,adverbs,ineffizient,ineffizient,inefficient,,
C2,nouns,Innehaben,der Innehaben,occupancy,der,
C2,nouns,Insignien,der Insignien,insignias,der,
C2,verbs,interveniert,interveniert,intervened,,
C2,nouns,Jetlag,der Jetlag,jet lag,der,
C2,nouns,Jugendarbeitslosigkeit,die Jugendarbeitslosigkeit,youth unemployment,die,
C2,nouns,Jugendgruppe,die Jugendgruppe,youth group,die,
C2,nouns,Jugendkultur,die Jugendkultur,youth culture,die,
C2,nouns,Jugendliebe,die Jugendliebe,puppy love,die,
C2,nouns,Junggesellenabschied,der Junggesellenabschied,stag party,der,
C2,nouns,Juror,der Juror,adjudicator,der,
C2,nouns,Kaffeetrinke,die Kaffeetrinke,break for a snack,die,
C2,adverbs,kantig,kantig,angular,,
C2,nouns,Kaufempfehlung,die Kaufempfehlung,recommendation to buy,die,
C2,nouns,Kernbereich,der Kernbereich,core area,der,
C2,nouns,Kleinkram,der Kleinkram,odds and ends,der,
C2,nouns,Kleinkunst,der Kleinkunst,small-scale performing arts,der,
C2,nouns,Kollateralschäde,die Kollateralschäde,collateral damages,die,
C2,verbs,kommandieren,kommandieren,commanded,,
C2,nouns,Kommunikationsmittel,der Kommunikationsmittel,communications medium,der,
C2,nouns,Konditionierung,die Konditionierung,conditioning,die,
C2,nouns,Kongregation,die Kongregation,congregation,die,
C2,nouns,Kontrolleur,die Kontrolleur,inspector,die,
C2,nouns,Kontrollverlust,der Kontrollverlust,loss of control,der,
C2,nouns,Krankheitsfall,der Krankheitsfall,case of illness,der,
C2,nouns,Krematorium,das Krematorium,crematorium,das,
C2,verbs,kristallisieren,kristallisieren,crystallized,,
C2,nouns,Kultstatus,der Kultstatus,cult status,der,
C2,nouns,Kulturhauptstadt,der Kulturhauptstadt,cultural capital,der,
C2,nouns,Kulturkampf,der Kulturkampf,culture war,der,
C2,nouns,Kunstszen,der Kunstszen,art world,der,
C2,nouns,Kängurus,der Kängurus,kangaroos,der,
C2,adverbs,lebensfähig,lebensfähig,sound,,
C2,nouns,Leichtathleter,der Leichtathleter,athletes,der,
C2,nouns,Lexika,der Lexika,encyclopaedias,der,
C2,nouns,Lohnkosten,der Lohnkosten,cost of wages,der,
C2,nouns,Luftstrom,der Luftstrom,airflow,der,
C2,nouns,Manövrieren,der Manövrieren,manoeuvring,der,
C2,verbs,maskieren,maskieren,hooded,,
C2,adverbs,matschig,matschig,pulpy,,
C2,nouns,Memel,der Memel,Neman,der,
C2,nouns,Merkwürdigerweise,die Merkwürdigerweise,strange to say,die,
C2,nouns,Mindeststandard,der Mindeststandard,minimum standards,der,
C2,nouns,Minneapolis,der Minneapolis,Minneapolis,der,
C2,nouns,Mitschülerin,der Mitschülerin,classmate,der,
C2,adverbs,mittellos,mittellos,stranded,,
C2,nouns,Mokka,der Mokka,mocha,der,
C2,nouns,Monstrum,das Monstrum,monster,das,
C2,nouns,Mormonen,der Mormonen,Mormon Church,der,
C2,nouns,Motocross,der Motocross,motocross,der,
C2,nouns,Motorleistung,die Motorleistung,engine power,die,
C2,nouns,Multitasking,der Multitasking,multitasking,der,
C2,nouns,Musketiern,der Musketiern,musketeers,der,
C2,nouns,Müllhalde,die Müllhalde,dumping ground,die,
C2,verbs,nachprüfen,nachprüfen,reexamine,,
C2,adverbs,nachtragend,nachtragend,runing after with forgotten items,,
C2,nouns,Nagen,der Nagen,gnawing,der,
C2,nouns,Neugeborenes,der Neugeborenes,newborn infant,der,
C2,adverbs,neuwertig,neuwertig,in mint condition,,
C2,nouns,Nominativ,der Nominativ,nominative case,der,
C2,nouns,Nussknacker,der Nussknacker,nutcracker,der,
C2,nouns,Observation,die Observation,observation,die,
C2,nouns,Oktave,die Oktave,octave,die,
C2,nouns,Paddel,der Paddel,paddle,der,
C2,adverbs,penetrant,penetrant,pushy,,
C2,nouns,Peperoni,der Peperoni,sweet pepper,der,
C2,nouns,Personalpolitik,die Personalpolitik,personnel policy,die,
C2,nouns,Pfandflaschen,das Pfandflaschen,deposit bottles,das,
C2,nouns,Pferdestall,der Pferdestall,horse stable,der,
C2,nouns,Pflegekraft,der Pflegekraft,nurse,der,
C2,nouns,Pflüg,der Pflüg,ploughman,der,
C2,nouns,Photone,die Photone,photons,die,
C2,nouns,Pigmenen,der Pigmenen,colour pigments,der,
C2,adverbs,pikant,pikant,savoury,,
C2,nouns,Pilgerfahren,der Pilgerfahren,pilgrim's journey,der,
C2,nouns,Pinzette,die Pinzette,pair of forceps,die,
C2,nouns,Plankton,der Plankton,plankton,der,
C2,nouns,Plastic,der Plastic,plastic,der,
C2,nouns,Platzhalter,der Platzhalter,place marker,der,
C2,nouns,Polizeistaat,der Polizeistaat,police state,der,
C2,adverbs,posthum,posthum,posthumous,,
C2,adverbs,prachtvoll,prachtvoll,gorgeous,,
C2,nouns,Preisentwicklung,die Preisentwicklung,development of prices,die,
C2,nouns,Primat,der Primat,primacy,der,
C2,nouns,Privatanleg,der Privatanleg,private investor,der,
C2,nouns,Produktionsanlage,die Produktionsanlage,manufacturing facilities,die,
C2,nouns,Protektionismus,der Protektionismus,protectionism,der,
C2,nouns,Protestant,der Protestant,protestant,der,
C2,nouns,Pullis,der Pullis,pullovers,der,
C2,nouns,Puzzl,der Puzzl,jigsaws,der,
C2,nouns,Quantenmechanik,die Quantenmechanik,quantum mechanics,die,
C2,nouns,Quantenphysik,die Quantenphysik,quantum physics,die,
C2,nouns,Quinen,der Quinen,fifth parry,der,
C2,nouns,Rechtsverordnung,die Rechtsverordnung,regulation,die,
C2,verbs,recyceln,recyceln,recycled,,
C2,adverbs,redaktionell,redaktionell,editorial,,
C2,nouns,Reifung,die Reifung,maturation,die,
C2,nouns,Reiterin,der Reiterin,horseback rider,der,
C2,nouns,Rekordzeit,der Rekordzeit,record time,der,
C2,nouns,Rektorin,der Rektorin,headmistress,der,
C2,nouns,Rezensent,der Rezensent,reviewers,der,
C2,nouns,Risikobereitschaft,die Risikobereitschaft,risk appetite,die,
C2,nouns,Rosenkohl,der Rosenkohl,Brussel sprout,der,
C2,nouns,Rundfunkanstalen,der Rundfunkanstalen,broadcasting corporations,der,
C2,nouns,Rückschluss,der Rückschluss,conclusion,der,
C2,nouns,Rückzugsort,der Rückzugsort,retreat,der,
C2,nouns,Sammelbegriff,der Sammelbegriff,collective noun,der,
C2,nouns,Saucen,der Saucen,sauces,der,
C2,nouns,Schielen,der Schielen,squint,der,
C2,nouns,Schlüsselbund,der Schlüsselbund,bunch of keys,der,
C2,nouns,Schnack,der Schnack,chat,der,
C2,nouns,Schuldenbremse,die Schuldenbremse,debt brake,die,
C2,nouns,Schulranze,die Schulranze,school bag,die,
C2,nouns,Schutzhüllen,der Schutzhüllen,protective cover,der,
C2,nouns,Schwachpunken,der Schwachpunken,weak point,der,
C2,adverbs,schweizerdeutsch,schweizerdeutsch,Swiss-German,,
C2,nouns,Schwerelosigkeit,die Schwerelosigkeit,weightlessness,die,
C2,nouns,Seelenheil,der Seelenheil,redemption,der,
C2,nouns,Sigurd,der Sigurd,Sigurd,der,
C2,nouns,Silbermünzen,der Silbermünzen,silver coins,der,
C2,verbs,silbern,silbern,silver,,
C2,nouns,Sinneswandel,der Sinneswandel,change of mind,der,
C2,nouns,Sklavinnen,der Sklavinnen,slaves,der,
C2,nouns,Sommersprossen,der Sommersprossen,freckles,der,
C2,nouns,Sonderschule,die Sonderschule,special school,die,
C2,nouns,Sozialwissenschaft,die Sozialwissenschaft,social science,die,
C2,nouns,Stadtmauern,der Stadtmauern,city walls,der,
C2,nouns,Stadtschloss,der Stadtschloss,city palace,der,
C2,adverbs,staunend,staunend,being astonished,,
C2,verbs,stehengebleiben,stehengebleiben,pulled up,,
C2,nouns,Stellenausschreibung,die Stellenausschreibung,position vacancy notice,die,
C2,nouns,Sterblich,der Sterblich,mortal,der,
C2,nouns,Steueroasen,der Steueroasen,tax havens,der,
C2,nouns,Strafprozessordnung,die Strafprozessordnung,Code of Criminal Procedure,die,
C2,nouns,Strahlenschutz,der Strahlenschutz,radiation protection/shielding,der,
C2,nouns,Strassenzüge,die Strassenzüge,streets of houses,die,
C2,nouns,Streuner,der Streuner,vagrant,der,
C2,nouns,Stuntman,der Stuntman,stuntman,der,
C2,nouns,Sutherland,der Sutherland,Sutherland,der,
C2,nouns,Synapsen,der Synapsen,synapses,der,
C2,nouns,Talisman,der Talisman,talisman,der,
C2,nouns,Tend,der Tend,trailing tender,der,
C2,nouns,Topp,der Topp,top,der,
C2,nouns,Traumhaus,der Traumhaus,dream house,der,
C2,nouns,Traumminnen,der Traumminnen,diamond-geezer,der,
C2,nouns,Trog,der Trog,basin,der,
C2,nouns,Türöffner,der Türöffner,door-opener,der,
C2,nouns,Umweltbedingungen,der Umweltbedingungen,environmental conditions,der,
C2,adverbs,unaufgeregt,unaufgeregt,unexcited,,
C2,adverbs,unbürokratisch,unbürokratisch,unbureaucratic,,
C2,adverbs,uneinheitlich,uneinheitlich,non-uniform,,
C2,adverbs,unempfindlich,unempfindlich,insensible,,
C2,nouns,Unrat,der Unrat,dross,der,
C2,adverbs,unrichtig,unrichtig,FALSE,,
C2,nouns,Unternehmertum,das Unternehmertum,entrepreneurship,das,
C2,adverbs,unterscheidbar,unterscheidbar,distinguishable,,
C2,nouns,Unwillen,der Unwillen,displeasure,der,
C2,nouns,Urbanisierung,die Urbanisierung,urbanisation,die,
C2,nouns,Velo,der Velo,bicycle,der,
C2,nouns,Verabscheuen,der Verabscheuen,abomination,der,
C2,verbs,verabscheuen,verabscheuen,abhored,,
C2,nouns,Verarmung,die Verarmung,impoverishment,die,
C2,verbs,veredeln,veredeln,upcycled,,
C2,nouns,Verkettung,die Verkettung,linking,die,
C2,verbs,verriegeln,verriegeln,barred,,
C2,nouns,Verrohung,die Verrohung,brutalization,die,
C2,nouns,Verschleppung,die Verschleppung,kidnapping,die,
C2,nouns,Versicherungssummen,der Versicherungssummen,amount insured,der,
C2,verbs,verträumen,verträumen,dreamy,,
C2,nouns,Verwahrlosung,die Verwahrlosung,dilapidation,die,
C2,nouns,Vielfältigkeit,die Vielfältigkeit,manifoldness,die,
C2,nouns,Vorahnung,die Vorahnung,foreboding,die,
C2,nouns,Vorleben,der Vorleben,history,der,
C2,nouns,Vorreiterrollen,der Vorreiterrollen,vanguard role,der,
C2,nouns,Vulgär,der Vulgär,gross,der,
C2,adverbs,wackelig,wackelig,rickety,,
C2,nouns,Wahlkabine,die Wahlkabine,polling booth,die,
C2,nouns,Wasserfläch,der Wasserfläch,area of water,der,
C2,nouns,Weberei,der Weberei,weaving,der,
C2,nouns,Webserver,der Webserver,web server,der,
C2,verbs,wegsehen,wegsehen,look away,,
C2,nouns,Weisswurst,der Weisswurst,veal sausage,der,
C2,adverbs,weltfremd,weltfremd,impractical,,
C2,verbs,wertschätzen,wertschätzen,value,,
C2,verbs,wintern,wintern,age,,
C2,nouns,Wirtschaftsunternehmen,der Wirtschaftsunternehmen,business entity,der,
C2,nouns,Witzfigur,die Witzfigur,laughing stock,die,
C2,nouns,Yachten,der Yachten,yachts,der,
C2,nouns,Yokohama,das Yokohama,Yokohama,das,
C2,nouns,Zentralafrika,der Zentralafrika,Central Africa,der,
C2,nouns,Zerwürfnis,der Zerwürfnis,falling-out,der,
C2,nouns,Zusatzstoffen,der Zusatzstoffen,additions,der,
C2,nouns,Zwietracht,der Zwietracht,discord,der,
C2,verbs,zähmen,zähmen,subdue,,
C2,adverbs,züchten,züchten,grows,,
C2,nouns,Übersichtskaren,der Übersichtskaren,outline map,der,
C2,verbs,überspielen,überspielen,outplay,,
C2,nouns,Überwachungsstaat,der Überwachungsstaat,surveillance state,der,
C2,verbs,abschotten,abschotten,cloistered,,
C2,verbs,ablichen,ablichen,take a picture,,
C2,nouns,Abschlussarbeiten,der Abschlussarbeiten,final papers,der,
C2,nouns,Abschriften,der Abschriften,manuscripts,der,
C2,verbs,abspringen,abspringen,jump off,,
C2,verbs,abwandern,abwandern,migrate,,
C2,nouns,Abwärme,die Abwärme,waste heat,die,
C2,adverbs,allererster,allererster,very first,,
C2,nouns,Allheilmittel,der Allheilmittel,panacea,der,
C2,nouns,Amtsrichter,der Amtsrichter,district court judge,der,
C2,verbs,anprobieren,anprobieren,fit,,
C2,nouns,Ansatzpunken,der Ansatzpunken,starting points,der,
C2,nouns,Anschwellen,der Anschwellen,swelling-up,der,
C2,nouns,Antilopen,der Antilopen,antelopes,der,
C2,adverbs,arbeitsfähig,arbeitsfähig,fit for work,,
C2,nouns,Arnheim,der Arnheim,Arnhem,der,
C2,nouns,Aubergin,der Aubergin,aubergines,der,
C2,nouns,Aufhängung,die Aufhängung,suspension,die,
C2,nouns,Aufstiegschancen,der Aufstiegschancen,promotion prospects,der,
C2,nouns,Ausbildungsjahr,der Ausbildungsjahr,year of training,der,
C2,nouns,Ausbildungszeit,der Ausbildungszeit,duration of training,der,
C2,nouns,Ausbluten,der Ausbluten,exsanguination,der,
C2,verbs,austeilen,austeilen,dealt,,
C2,nouns,Ausschneiden,der Ausschneiden,blanking,der,
C2,nouns,Autowerkstatt,der Autowerkstatt,garage,der,
C2,nouns,Bahnhofsviertel,der Bahnhofsviertel,station district,der,
C2,nouns,Baldachin,der Baldachin,canopy,der,
C2,adverbs,barbarisch,barbarisch,barbaric,,
C2,nouns,Baubranche,die Baubranche,building industry,die,
C2,nouns,Baumassnahme,die Baumassnahme,building operation,die,
C2,nouns,Baustoff,der Baustoff,building material,der,
C2,adjectives,beachtlich,beachtlich,more considerable,,
C2,nouns,Bekanntmachungen,der Bekanntmachungen,proclamations,der,
C2,adverbs,belegbar,belegbar,provable,,
C2,nouns,Benediktin,der Benediktin,Benedictine monk,der,
C2,nouns,Berufseinsteiger,der Berufseinsteiger,career entrant,der,
C2,nouns,Besiedeln,der Besiedeln,settling,der,
C2,nouns,Bewerberinnen,der Bewerberinnen,applicants,der,
C2,adverbs,bewohnbar,bewohnbar,inhabitable,,
C2,verbs,bezuschusst,bezuschusst,subsidized,,
C2,nouns,Biedermeier,der Biedermeier,Biedermeier period,der,
C2,nouns,Bitterkeit,die Bitterkeit,bitterness,die,
C2,nouns,Blutegel,der Blutegel,leech,der,
C2,nouns,Bodenplatte,die Bodenplatte,floor panel,die,
C2,nouns,Bolschewiki,der Bolschewiki,bolsheviks,der,
